,AgeR,AgeDetailR,ComputerR,EducationR,EmploymentR,GenderR,IncomeInPast12MonthsR,InternetR,PovertyR,TotalHouseholds,TotalPopulation,TotalTraffick
35744,1,0,6,0,0,0,0,0,0,937382,0,1600
35745,1,0,7,0,0,0,0,0,0,10534,0,1600
35746,1,0,8,0,0,0,0,0,0,51191,0,1600
35747,1,0,9,0,0,0,0,0,0,1363,0,1600
35748,1,0,10,0,0,0,0,0,0,130080,0,1600
35749,1,0,0,0,0,0,0,1,0,1344359,0,1600
35750,1,0,0,0,0,0,0,2,0,8667,0,1600
35751,1,0,0,0,0,0,0,3,0,1335692,0,1600
35752,1,0,0,0,0,0,0,4,0,994296,0,1600
35753,1,0,0,0,0,0,0,5,0,136488,0,1600
35754,1,0,0,0,0,0,0,6,0,1119336,0,1600
35755,1,0,0,0,0,0,0,7,0,103077,0,1600
35756,1,0,0,0,0,0,0,8,0,247476,0,1600
35757,1,0,0,0,0,0,1,0,0,239664,0,1600
35758,1,0,0,0,0,0,1,0,0,1782,0,1600
35759,1,0,0,0,0,0,1,0,0,148321,0,1600
35760,1,0,0,0,0,0,1,8,0,89561,0,1600
35761,1,0,0,0,0,0,2,0,0,729100,0,1600
35762,1,0,0,0,0,0,2,0,0,5068,0,1600
35763,1,0,0,0,0,0,2,0,0,597263,0,1600
35764,1,0,0,0,0,0,2,8,0,126769,0,1600
35765,1,0,0,0,0,0,3,0,0,623071,0,1600
35766,1,0,0,0,0,0,3,0,0,1817,0,1600
35767,1,0,0,0,0,0,3,0,0,590108,0,1600
35768,1,0,0,0,0,0,3,8,0,31146,0,1600
35769,1,0,0,0,0,0,0,0,0,0,2850693,1600
35770,1,0,0,6,0,0,0,0,0,0,105456,1600
35771,1,0,0,7,0,0,0,0,0,0,168726,1600
35772,1,0,0,2,0,0,0,0,0,0,656365,1600
35773,1,0,0,8,0,0,0,0,0,0,732477,1600
35774,1,0,0,9,0,0,0,0,0,0,249852,1600
35775,1,0,0,10,0,0,0,0,0,0,583144,1600
35776,1,0,0,11,0,0,0,0,0,0,354673,1600
35777,1,0,0,5,0,0,0,0,0,0,2576511,1600
35778,1,0,0,4,0,0,0,0,0,0,937817,1600
35779,1,0,0,0,0,0,0,0,0,0,682546,1600
35780,1,0,0,5,0,0,0,0,0,0,616881,1600
35781,1,0,0,4,0,0,0,0,0,0,206108,1600
35782,1,0,0,0,0,2,0,0,0,0,1392637,1600
35783,1,0,0,6,0,2,0,0,0,0,53428,1600
35784,1,0,0,7,0,2,0,0,0,0,91115,1600
35785,1,0,0,2,0,2,0,0,0,0,332253,1600
35786,1,0,0,8,0,2,0,0,0,0,349408,1600
35787,1,0,0,9,0,2,0,0,0,0,114850,1600
35788,1,0,0,10,0,2,0,0,0,0,279024,1600
35789,1,0,0,11,0,2,0,0,0,0,172559,1600
35790,1,0,0,5,0,2,0,0,0,0,0,1600
35791,1,0,0,4,0,2,0,0,0,0,0,1600
35792,1,0,0,0,0,2,0,0,0,0,311769,1600
35793,1,0,0,5,0,2,0,0,0,0,283052,1600
35794,1,0,0,4,0,2,0,0,0,0,109910,1600
35795,1,0,0,0,0,1,0,0,0,0,1458056,1600
35796,1,0,0,6,0,1,0,0,0,0,52028,1600
35797,1,0,0,7,0,1,0,0,0,0,77611,1600
35798,1,0,0,2,0,1,0,0,0,0,324112,1600
35799,1,0,0,8,0,1,0,0,0,0,383069,1600
35800,1,0,0,9,0,1,0,0,0,0,135002,1600
35801,1,0,0,10,0,1,0,0,0,0,304120,1600
35802,1,0,0,11,0,1,0,0,0,0,182114,1600
35803,1,0,0,5,0,1,0,0,0,0,0,1600
35804,1,0,0,4,0,1,0,0,0,0,0,1600
35805,1,0,0,0,0,1,0,0,0,0,370777,1600
35806,1,0,0,5,0,1,0,0,0,0,333829,1600
35807,1,0,0,4,0,1,0,0,0,0,96198,1600
35808,1,0,0,0,0,0,0,0,1,0,4004544,1600
35809,1,0,0,0,0,0,0,0,1,0,947111,1600
35810,1,0,0,0,0,0,0,0,1,0,672184,1600
35811,1,0,0,0,0,2,0,0,1,0,1977312,1600
35812,1,0,0,0,0,1,0,0,1,0,2027232,1600
35813,1,0,0,0,0,0,0,0,1,0,2817594,1600
35814,1,0,0,1,0,0,0,0,1,0,268147,1600
35815,1,0,0,2,0,0,0,0,1,0,644501,1600
35816,1,0,0,0,0,0,0,0,1,0,970662,1600
35817,1,0,0,4,0,0,0,0,1,0,934284,1600
35818,1,0,0,0,1,0,0,0,1,0,1926608,1600
35819,1,0,0,0,1,2,0,0,1,0,1016396,1600
35820,1,0,0,0,1,1,0,0,1,0,910212,1600
35821,1,0,0,0,2,0,0,0,1,0,121526,1600
35822,1,0,0,0,2,2,0,0,1,0,66557,1600
35823,1,0,0,0,2,1,0,0,1,0,54969,1600
35824,1,0,0,0,3,0,0,0,1,0,1277850,1600
35825,1,0,0,0,4,0,0,0,1,0,866497,1600
35826,1,0,0,0,5,0,0,0,1,0,1108333,1600
35827,1,0,0,0,0,0,0,0,2,0,565247,1600
35828,1,0,0,0,0,0,0,0,2,0,84609,1600
35829,1,0,0,0,0,0,0,0,2,0,53740,1600
35830,1,0,0,0,0,2,0,0,2,0,258208,1600
35831,1,0,0,0,0,1,0,0,2,0,307039,1600
35832,1,0,0,0,0,0,0,0,2,0,321106,1600
35833,1,0,0,1,0,0,0,0,2,0,64092,1600
35834,1,0,0,2,0,0,0,0,2,0,95255,1600
35835,1,0,0,0,0,0,0,0,2,0,110118,1600
35836,1,0,0,4,0,0,0,0,2,0,51641,1600
35837,1,0,0,0,1,0,0,0,2,0,147608,1600
35838,1,0,0,0,1,2,0,0,2,0,68513,1600
35839,1,0,0,0,1,1,0,0,2,0,79095,1600
35840,1,0,0,0,2,0,0,0,2,0,41168,1600
35841,1,0,0,0,2,2,0,0,2,0,20207,1600
35842,1,0,0,0,2,1,0,0,2,0,20961,1600
35843,1,0,0,0,3,0,0,0,2,0,36097,1600
35844,1,0,0,0,4,0,0,0,2,0,161589,1600
35845,1,0,0,0,5,0,0,0,2,0,230446,1600
35846,1,0,0,0,0,0,0,0,0,0,4081943,1600
35847,3,2,0,0,0,0,0,0,0,0,0,1600
35848,3,3,0,0,0,0,0,0,0,0,0,1600
35849,3,4,0,0,0,0,0,0,0,0,0,1600
35850,3,5,0,0,0,0,0,0,0,0,0,1600
35851,3,6,0,0,0,0,0,0,0,0,0,1600
35852,2,1,0,0,0,0,0,0,0,0,0,0
35853,1,0,0,0,0,0,0,0,0,0,82850,1856
35854,1,0,0,0,0,2,0,0,0,0,2047338,1856
35855,1,0,0,0,0,2,0,0,0,0,29955,1856
35856,1,0,0,0,0,1,0,0,0,0,2082465,1856
35857,1,0,0,0,0,1,0,0,0,0,52895,1856
35858,1,0,0,0,0,0,0,0,0,1611982,0,1856
35859,1,0,1,0,0,0,0,0,0,1499082,0,1856
35860,1,0,2,0,0,0,0,0,0,1337457,0,1856
35861,1,0,3,0,0,0,0,0,0,123515,0,1856
35862,1,0,4,0,0,0,0,0,0,1312255,0,1856
35863,1,0,5,0,0,0,0,0,0,84365,0,1856
35864,1,0,6,0,0,0,0,0,0,990264,0,1856
35865,1,0,7,0,0,0,0,0,0,11955,0,1856
35866,1,0,8,0,0,0,0,0,0,46379,0,1856
35867,1,0,9,0,0,0,0,0,0,1062,0,1856
35868,1,0,10,0,0,0,0,0,0,112900,0,1856
35869,1,0,0,0,0,0,0,1,0,1392333,0,1856
35870,1,0,0,0,0,0,0,2,0,7247,0,1856
35871,1,0,0,0,0,0,0,3,0,1385086,0,1856
35872,1,0,0,0,0,0,0,4,0,1132745,0,1856
35873,1,0,0,0,0,0,0,5,0,150111,0,1856
35874,1,0,0,0,0,0,0,6,0,1154950,0,1856
35875,1,0,0,0,0,0,0,7,0,107356,0,1856
35876,1,0,0,0,0,0,0,8,0,219649,0,1856
35877,1,0,0,0,0,0,1,0,0,224784,0,1856
35878,1,0,0,0,0,0,1,0,0,1403,0,1856
35879,1,0,0,0,0,0,1,0,0,146107,0,1856
35880,1,0,0,0,0,0,1,8,0,77274,0,1856
35881,1,0,0,0,0,0,2,0,0,714585,0,1856
35882,1,0,0,0,0,0,2,0,0,4211,0,1856
35883,1,0,0,0,0,0,2,0,0,598522,0,1856
35884,1,0,0,0,0,0,2,8,0,111852,0,1856
35885,1,0,0,0,0,0,3,0,0,672613,0,1856
35886,1,0,0,0,0,0,3,0,0,1633,0,1856
35887,1,0,0,0,0,0,3,0,0,640457,0,1856
35888,1,0,0,0,0,0,3,8,0,30523,0,1856
35889,1,0,0,0,0,0,0,0,0,0,2898950,1856
35890,1,0,0,6,0,0,0,0,0,0,102714,1856
35891,1,0,0,7,0,0,0,0,0,0,166536,1856
35892,1,0,0,2,0,0,0,0,0,0,659085,1856
35893,1,0,0,8,0,0,0,0,0,0,737003,1856
35894,1,0,0,9,0,0,0,0,0,0,257692,1856
35895,1,0,0,10,0,0,0,0,0,0,603359,1856
35896,1,0,0,11,0,0,0,0,0,0,372561,1856
35897,1,0,0,5,0,0,0,0,0,0,2629700,1856
35898,1,0,0,4,0,0,0,0,0,0,975920,1856
35899,1,0,0,0,0,0,0,0,0,0,709555,1856
35900,1,0,0,5,0,0,0,0,0,0,646327,1856
35901,1,0,0,4,0,0,0,0,0,0,220079,1856
35902,1,0,0,0,0,2,0,0,0,0,1416901,1856
35903,1,0,0,6,0,2,0,0,0,0,52868,1856
35904,1,0,0,7,0,2,0,0,0,0,90534,1856
35905,1,0,0,2,0,2,0,0,0,0,334279,1856
35906,1,0,0,8,0,2,0,0,0,0,351212,1856
35907,1,0,0,9,0,2,0,0,0,0,119757,1856
35908,1,0,0,10,0,2,0,0,0,0,287993,1856
35909,1,0,0,11,0,2,0,0,0,0,180258,1856
35910,1,0,0,5,0,2,0,0,0,0,1273499,1856
35911,1,0,0,4,0,2,0,0,0,0,468251,1856
35912,1,0,0,0,0,2,0,0,0,0,324668,1856
35913,1,0,0,5,0,2,0,0,0,0,296196,1856
35914,1,0,0,4,0,2,0,0,0,0,116468,1856
35915,1,0,0,0,0,1,0,0,0,0,1482049,1856
35916,1,0,0,6,0,1,0,0,0,0,49846,1856
35917,1,0,0,7,0,1,0,0,0,0,76002,1856
35918,1,0,0,2,0,1,0,0,0,0,324806,1856
35919,1,0,0,8,0,1,0,0,0,0,385791,1856
35920,1,0,0,9,0,1,0,0,0,0,137935,1856
35921,1,0,0,10,0,1,0,0,0,0,315366,1856
35922,1,0,0,11,0,1,0,0,0,0,192303,1856
35923,1,0,0,5,0,1,0,0,0,0,1356201,1856
35924,1,0,0,4,0,1,0,0,0,0,507669,1856
35925,1,0,0,0,0,1,0,0,0,0,384887,1856
35926,1,0,0,5,0,1,0,0,0,0,350131,1856
35927,1,0,0,4,0,1,0,0,0,0,103611,1856
35928,1,0,0,0,0,0,0,0,1,0,4052019,1856
35929,1,0,0,0,0,0,0,0,1,0,975114,1856
35930,1,0,0,0,0,0,0,0,1,0,698933,1856
35931,1,0,0,0,0,2,0,0,1,0,2001677,1856
35932,1,0,0,0,0,1,0,0,1,0,2050342,1856
35933,1,0,0,0,0,0,0,0,1,0,2865528,1856
35934,1,0,0,1,0,0,0,0,1,0,263454,1856
35935,1,0,0,2,0,0,0,0,1,0,647036,1856
35936,1,0,0,0,0,0,0,0,1,0,982984,1856
35937,1,0,0,4,0,0,0,0,1,0,972054,1856
35938,1,0,0,0,1,0,0,0,1,0,1970830,1856
35939,1,0,0,0,1,2,0,0,1,0,1038202,1856
35940,1,0,0,0,1,1,0,0,1,0,932628,1856
35941,1,0,0,0,2,0,0,0,1,0,112660,1856
35942,1,0,0,0,2,2,0,0,1,0,62002,1856
35943,1,0,0,0,2,1,0,0,1,0,50658,1856
35944,1,0,0,0,3,0,0,0,1,0,1321999,1856
35945,1,0,0,0,4,0,0,0,1,0,862854,1856
35946,1,0,0,0,5,0,0,0,1,0,1114971,1856
35947,1,0,0,0,0,0,0,0,2,0,533527,1856
35948,1,0,0,0,0,0,0,0,2,0,85188,1856
35949,1,0,0,0,0,0,0,0,2,0,55121,1856
35950,1,0,0,0,0,2,0,0,2,0,243867,1856
35951,1,0,0,0,0,1,0,0,2,0,289660,1856
35952,1,0,0,0,0,0,0,0,2,0,308771,1856
35953,1,0,0,1,0,0,0,0,2,0,60962,1856
35954,1,0,0,2,0,0,0,0,2,0,90878,1856
35955,1,0,0,0,0,0,0,0,2,0,106733,1856
35956,1,0,0,4,0,0,0,0,2,0,50198,1856
35957,1,0,0,0,1,0,0,0,2,0,137949,1856
35958,1,0,0,0,1,2,0,0,2,0,62558,1856
35959,1,0,0,0,1,1,0,0,2,0,75391,1856
35960,1,0,0,0,2,0,0,0,2,0,35690,1856
35961,1,0,0,0,2,2,0,0,2,0,17930,1856
35962,1,0,0,0,2,1,0,0,2,0,17760,1856
35963,1,0,0,0,3,0,0,0,2,0,34359,1856
35964,1,0,0,0,4,0,0,0,2,0,150208,1856
35965,1,0,0,0,5,0,0,0,2,0,223289,1856
35966,1,0,0,0,0,0,0,0,0,0,4129803,1856
35967,3,2,0,0,0,0,0,0,0,0,0,1856
35968,3,3,0,0,0,0,0,0,0,0,0,1856
35969,3,4,0,0,0,0,0,0,0,0,0,1856
35970,3,5,0,0,0,0,0,0,0,0,0,1856
35971,3,6,0,0,0,0,0,0,0,0,0,1856
35972,2,1,0,0,0,0,0,0,0,0,0,0
35973,1,0,0,0,0,0,0,0,0,0,88022,1929
35974,1,0,0,0,0,2,0,0,0,0,2070627,1929
35975,1,0,0,0,0,2,0,0,0,0,33893,1929
35976,1,0,0,0,0,1,0,0,0,0,2105719,1929
35977,1,0,0,0,0,1,0,0,0,0,54129,1929
35978,1,0,0,0,0,0,0,0,0,1642579,0,1929
35979,1,0,1,0,0,0,0,0,0,1545561,0,1929
35980,1,0,2,0,0,0,0,0,0,1366123,0,1929
35981,1,0,3,0,0,0,0,0,0,93083,0,1929
35982,1,0,4,0,0,0,0,0,0,1395658,0,1929
35983,1,0,5,0,0,0,0,0,0,102593,0,1929
35984,1,0,6,0,0,0,0,0,0,1048239,0,1929
35985,1,0,7,0,0,0,0,0,0,13116,0,1929
35986,1,0,8,0,0,0,0,0,0,38253,0,1929
35987,1,0,9,0,0,0,0,0,0,454,0,1929
35988,1,0,10,0,0,0,0,0,0,97018,0,1929
35989,1,0,0,0,0,0,0,1,0,1452727,0,1929
35990,1,0,0,0,0,0,0,2,0,6377,0,1929
35991,1,0,0,0,0,0,0,3,0,1446350,0,1929
35992,1,0,0,0,0,0,0,4,0,1290106,0,1929
35993,1,0,0,0,0,0,0,5,0,164690,0,1929
35994,1,0,0,0,0,0,0,6,0,1202538,0,1929
35995,1,0,0,0,0,0,0,7,0,110397,0,1929
35996,1,0,0,0,0,0,0,8,0,189852,0,1929
35997,1,0,0,0,0,0,1,0,0,214795,0,1929
35998,1,0,0,0,0,0,1,0,0,1213,0,1929
35999,1,0,0,0,0,0,1,0,0,148201,0,1929
36000,1,0,0,0,0,0,1,8,0,65381,0,1929
36001,1,0,0,0,0,0,2,0,0,709515,0,1929
36002,1,0,0,0,0,0,2,0,0,3785,0,1929
36003,1,0,0,0,0,0,2,0,0,609674,0,1929
36004,1,0,0,0,0,0,2,8,0,96056,0,1929
36005,1,0,0,0,0,0,3,0,0,718269,0,1929
36006,1,0,0,0,0,0,3,0,0,1379,0,1929
36007,1,0,0,0,0,0,3,0,0,688475,0,1929
36008,1,0,0,0,0,0,3,8,0,28415,0,1929
36009,1,0,0,0,0,0,0,0,0,0,2944830,1929
36010,1,0,0,6,0,0,0,0,0,0,101405,1929
36011,1,0,0,7,0,0,0,0,0,0,159380,1929
36012,1,0,0,2,0,0,0,0,0,0,667341,1929
36013,1,0,0,8,0,0,0,0,0,0,737552,1929
36014,1,0,0,9,0,0,0,0,0,0,266108,1929
36015,1,0,0,10,0,0,0,0,0,0,627360,1929
36016,1,0,0,11,0,0,0,0,0,0,385684,1929
36017,1,0,0,5,0,0,0,0,0,0,2684045,1929
36018,1,0,0,4,0,0,0,0,0,0,1013044,1929
36019,1,0,0,0,0,0,0,0,0,0,734932,1929
36020,1,0,0,5,0,0,0,0,0,0,674969,1929
36021,1,0,0,4,0,0,0,0,0,0,235370,1929
36022,1,0,0,0,0,2,0,0,0,0,1439846,1929
36023,1,0,0,6,0,2,0,0,0,0,52716,1929
36024,1,0,0,7,0,2,0,0,0,0,88300,1929
36025,1,0,0,2,0,2,0,0,0,0,337989,1929
36026,1,0,0,8,0,2,0,0,0,0,352622,1929
36027,1,0,0,9,0,2,0,0,0,0,123550,1929
36028,1,0,0,10,0,2,0,0,0,0,299979,1929
36029,1,0,0,11,0,2,0,0,0,0,184690,1929
36030,1,0,0,5,0,2,0,0,0,0,1298830,1929
36031,1,0,0,4,0,2,0,0,0,0,484669,1929
36032,1,0,0,0,0,2,0,0,0,0,336428,1929
36033,1,0,0,5,0,2,0,0,0,0,308306,1929
36034,1,0,0,4,0,2,0,0,0,0,122067,1929
36035,1,0,0,0,0,1,0,0,0,0,1504984,1929
36036,1,0,0,6,0,1,0,0,0,0,48689,1929
36037,1,0,0,7,0,1,0,0,0,0,71080,1929
36038,1,0,0,2,0,1,0,0,0,0,329352,1929
36039,1,0,0,8,0,1,0,0,0,0,384930,1929
36040,1,0,0,9,0,1,0,0,0,0,142558,1929
36041,1,0,0,10,0,1,0,0,0,0,327381,1929
36042,1,0,0,11,0,1,0,0,0,0,200994,1929
36043,1,0,0,5,0,1,0,0,0,0,1385215,1929
36044,1,0,0,4,0,1,0,0,0,0,528375,1929
36045,1,0,0,0,0,1,0,0,0,0,398504,1929
36046,1,0,0,5,0,1,0,0,0,0,366663,1929
36047,1,0,0,4,0,1,0,0,0,0,113303,1929
36048,1,0,0,0,0,0,0,0,1,0,4096744,1929
36049,1,0,0,0,0,0,0,0,1,0,1000083,1929
36050,1,0,0,0,0,0,0,0,1,0,724099,1929
36051,1,0,0,0,0,2,0,0,1,0,2023788,1929
36052,1,0,0,0,0,1,0,0,1,0,2072956,1929
36053,1,0,0,0,0,0,0,0,1,0,2911240,1929
36054,1,0,0,1,0,0,0,0,1,0,255149,1929
36055,1,0,0,2,0,0,0,0,1,0,654965,1929
36056,1,0,0,0,0,0,0,0,1,0,991958,1929
36057,1,0,0,4,0,0,0,0,1,0,1009168,1929
36058,1,0,0,0,1,0,0,0,1,0,2006207,1929
36059,1,0,0,0,1,2,0,0,1,0,1057034,1929
36060,1,0,0,0,1,1,0,0,1,0,949173,1929
36061,1,0,0,0,2,0,0,0,1,0,114288,1929
36062,1,0,0,0,2,2,0,0,1,0,61447,1929
36063,1,0,0,0,2,1,0,0,1,0,52841,1929
36064,1,0,0,0,3,0,0,0,1,0,1357019,1929
36065,1,0,0,0,4,0,0,0,1,0,873293,1929
36066,1,0,0,0,5,0,0,0,1,0,1116479,1929
36067,1,0,0,0,0,0,0,0,2,0,506558,1929
36068,1,0,0,0,0,0,0,0,2,0,88312,1929
36069,1,0,0,0,0,0,0,0,2,0,58146,1929
36070,1,0,0,0,0,2,0,0,2,0,230958,1929
36071,1,0,0,0,0,1,0,0,2,0,275600,1929
36072,1,0,0,0,0,0,0,0,2,0,297675,1929
36073,1,0,0,1,0,0,0,0,2,0,55709,1929
36074,1,0,0,2,0,0,0,0,2,0,88769,1929
36075,1,0,0,0,0,0,0,0,2,0,102148,1929
36076,1,0,0,4,0,0,0,0,2,0,51049,1929
36077,1,0,0,0,1,0,0,0,2,0,129575,1929
36078,1,0,0,0,1,2,0,0,2,0,58124,1929
36079,1,0,0,0,1,1,0,0,2,0,71451,1929
36080,1,0,0,0,2,0,0,0,2,0,32842,1929
36081,1,0,0,0,2,2,0,0,2,0,15935,1929
36082,1,0,0,0,2,1,0,0,2,0,16907,1929
36083,1,0,0,0,3,0,0,0,2,0,31697,1929
36084,1,0,0,0,4,0,0,0,2,0,144016,1929
36085,1,0,0,0,5,0,0,0,2,0,217120,1929
36086,1,0,0,0,0,0,0,0,0,0,4176346,1929
36087,3,2,0,0,0,0,0,0,0,0,0,1929
36088,3,3,0,0,0,0,0,0,0,0,0,1929
36089,3,4,0,0,0,0,0,0,0,0,0,1929
36090,3,5,0,0,0,0,0,0,0,0,0,1929
36091,3,6,0,0,0,0,0,0,0,0,0,1929
36093,1,0,0,0,0,0,0,0,0,0,83170,2428
36094,1,0,0,0,0,2,0,0,0,0,2096429,2428
36095,1,0,0,0,0,2,0,0,0,0,32657,2428
36096,1,0,0,0,0,1,0,0,0,0,2110748,2428
36097,1,0,0,0,0,1,0,0,0,0,50513,2428
36098,1,0,0,0,0,0,0,0,0,1658091,0,2428
36099,1,0,1,0,0,0,0,0,0,1575572,0,2428
36100,1,0,2,0,0,0,0,0,0,1388729,0,2428
36101,1,0,3,0,0,0,0,0,0,72146,0,2428
36102,1,0,4,0,0,0,0,0,0,1455337,0,2428
36103,1,0,5,0,0,0,0,0,0,108373,0,2428
36104,1,0,6,0,0,0,0,0,0,1079896,0,2428
36105,1,0,7,0,0,0,0,0,0,12225,0,2428
36106,1,0,8,0,0,0,0,0,0,37849,0,2428
36107,1,0,9,0,0,0,0,0,0,425,0,2428
36108,1,0,10,0,0,0,0,0,0,82519,0,2428
36109,1,0,0,0,0,0,0,1,0,1488951,0,2428
36110,1,0,0,0,0,0,0,2,0,4945,0,2428
36111,1,0,0,0,0,0,0,3,0,1484006,0,2428
36112,1,0,0,0,0,0,0,4,0,1348590,0,2428
36113,1,0,0,0,0,0,0,5,0,164827,0,2428
36114,1,0,0,0,0,0,0,6,0,1239795,0,2428
36115,1,0,0,0,0,0,0,7,0,110391,0,2428
36116,1,0,0,0,0,0,0,8,0,169140,0,2428
36117,1,0,0,0,0,0,1,0,0,205896,0,2428
36118,1,0,0,0,0,0,1,0,0,912,0,2428
36119,1,0,0,0,0,0,1,0,0,147248,0,2428
36120,1,0,0,0,0,0,1,8,0,57736,0,2428
36121,1,0,0,0,0,0,2,0,0,675760,0,2428
36122,1,0,0,0,0,0,2,0,0,2750,0,2428
36123,1,0,0,0,0,0,2,0,0,589848,0,2428
36124,1,0,0,0,0,0,2,8,0,83162,0,2428
36125,1,0,0,0,0,0,3,0,0,776435,0,2428
36126,1,0,0,0,0,0,3,0,0,1283,0,2428
36127,1,0,0,0,0,0,3,0,0,746910,0,2428
36128,1,0,0,0,0,0,3,8,0,28242,0,2428
36129,1,0,0,0,0,0,0,0,0,0,2971396,2428
36130,1,0,0,6,0,0,0,0,0,0,97909,2428
36131,1,0,0,7,0,0,0,0,0,0,154693,2428
36132,1,0,0,2,0,0,0,0,0,0,668083,2428
36133,1,0,0,8,0,0,0,0,0,0,739245,2428
36134,1,0,0,9,0,0,0,0,0,0,270372,2428
36135,1,0,0,10,0,0,0,0,0,0,644813,2428
36136,1,0,0,11,0,0,0,0,0,0,396281,2428
36137,1,0,0,5,0,0,0,0,0,0,2718794,2428
36138,1,0,0,4,0,0,0,0,0,0,1041094,2428
36139,1,0,0,0,0,0,0,0,0,0,743125,2428
36140,1,0,0,5,0,0,0,0,0,0,686891,2428
36141,1,0,0,4,0,0,0,0,0,0,243019,2428
36142,1,0,0,0,0,2,0,0,0,0,1463373,2428
36143,1,0,0,6,0,2,0,0,0,0,52257,2428
36144,1,0,0,7,0,2,0,0,0,0,85910,2428
36145,1,0,0,2,0,2,0,0,0,0,342678,2428
36146,1,0,0,8,0,2,0,0,0,0,357860,2428
36147,1,0,0,9,0,2,0,0,0,0,126073,2428
36148,1,0,0,10,0,2,0,0,0,0,310029,2428
36149,1,0,0,11,0,2,0,0,0,0,188566,2428
36150,1,0,0,5,0,2,0,0,0,0,1325206,2428
36151,1,0,0,4,0,2,0,0,0,0,498595,2428
36152,1,0,0,0,0,2,0,0,0,0,343287,2428
36153,1,0,0,5,0,2,0,0,0,0,316682,2428
36154,1,0,0,4,0,2,0,0,0,0,126093,2428
36155,1,0,0,0,0,1,0,0,0,0,1508023,2428
36156,1,0,0,6,0,1,0,0,0,0,45652,2428
36157,1,0,0,7,0,1,0,0,0,0,68783,2428
36158,1,0,0,2,0,1,0,0,0,0,325405,2428
36159,1,0,0,8,0,1,0,0,0,0,381385,2428
36160,1,0,0,9,0,1,0,0,0,0,144299,2428
36161,1,0,0,10,0,1,0,0,0,0,334784,2428
36162,1,0,0,11,0,1,0,0,0,0,207715,2428
36163,1,0,0,5,0,1,0,0,0,0,1393588,2428
36164,1,0,0,4,0,1,0,0,0,0,542499,2428
36165,1,0,0,0,0,1,0,0,0,0,399838,2428
36166,1,0,0,5,0,1,0,0,0,0,370209,2428
36167,1,0,0,4,0,1,0,0,0,0,116926,2428
36168,1,0,0,0,0,0,0,0,1,0,4128333,2428
36169,1,0,0,0,0,0,0,0,1,0,1009663,2428
36170,1,0,0,0,0,0,0,0,1,0,733053,2428
36171,1,0,0,0,0,2,0,0,1,0,2049853,2428
36172,1,0,0,0,0,1,0,0,1,0,2078480,2428
36173,1,0,0,0,0,0,0,0,1,0,2939297,2428
36174,1,0,0,1,0,0,0,0,1,0,247325,2428
36175,1,0,0,2,0,0,0,0,1,0,655829,2428
36176,1,0,0,0,0,0,0,0,1,0,998587,2428
36177,1,0,0,4,0,0,0,0,1,0,1037556,2428
36178,1,0,0,0,1,0,0,0,1,0,2018149,2428
36179,1,0,0,0,1,2,0,0,1,0,1065601,2428
36180,1,0,0,0,1,1,0,0,1,0,952548,2428
36181,1,0,0,0,2,0,0,0,1,0,118756,2428
36182,1,0,0,0,2,2,0,0,1,0,64419,2428
36183,1,0,0,0,2,1,0,0,1,0,54337,2428
36184,1,0,0,0,3,0,0,0,1,0,1369427,2428
36185,1,0,0,0,4,0,0,0,1,0,871923,2428
36186,1,0,0,0,5,0,0,0,1,0,1132769,2428
36187,1,0,0,0,0,0,0,0,2,0,498517,2428
36188,1,0,0,0,0,0,0,0,2,0,94623,2428
36189,1,0,0,0,0,0,0,0,2,0,61988,2428
36190,1,0,0,0,0,2,0,0,2,0,230977,2428
36191,1,0,0,0,0,1,0,0,2,0,267540,2428
36192,1,0,0,0,0,0,0,0,2,0,300169,2428
36193,1,0,0,1,0,0,0,0,2,0,52480,2428
36194,1,0,0,2,0,0,0,0,2,0,92006,2428
36195,1,0,0,0,0,0,0,0,2,0,102455,2428
36196,1,0,0,4,0,0,0,0,2,0,53228,2428
36197,1,0,0,0,1,0,0,0,2,0,122652,2428
36198,1,0,0,0,1,2,0,0,2,0,55263,2428
36199,1,0,0,0,1,1,0,0,2,0,67389,2428
36200,1,0,0,0,2,0,0,0,2,0,33270,2428
36201,1,0,0,0,2,2,0,0,2,0,17142,2428
36202,1,0,0,0,2,1,0,0,2,0,16128,2428
36203,1,0,0,0,3,0,0,0,2,0,28635,2428
36204,1,0,0,0,4,0,0,0,2,0,138225,2428
36205,1,0,0,0,5,0,0,0,2,0,224743,2428
36206,1,0,0,0,0,0,0,0,0,0,4207177,2428
36207,3,0,0,0,0,0,0,0,0,0,0,2428
36208,2,1,0,0,0,0,0,0,0,0,0,0
36209,1,0,0,0,0,0,0,0,0,0,2,0
36210,1,0,0,0,0,2,0,0,0,0,6519576,0
36211,1,0,0,0,0,2,0,0,0,0,3,0
36212,1,0,0,0,0,0,0,0,0,0,8712762,0
36213,1,0,0,6,0,0,0,0,0,0,3,0
36214,1,0,0,7,0,0,0,0,0,0,7,0
36215,1,0,0,2,0,0,0,0,0,0,37,0
36216,1,0,0,8,0,0,0,0,0,0,16,0
36217,1,0,0,9,0,0,0,0,0,0,7,0
36218,1,0,0,10,0,0,0,0,0,0,16,0
36219,1,0,0,11,0,0,0,0,0,0,10,0
36220,1,0,0,5,0,0,0,0,0,0,88,0
36221,1,0,0,4,0,0,0,0,0,0,27,0
36222,1,0,0,0,0,0,0,0,0,0,2004801,0
